Year,CO2,CH4,NOx
1944,8377.774642,138.9310562,36.03881656
1945,7621.090604,141.022964,35.5096996
1946,8344.523463,142.7064022,35.50602087
1947,9027.474124,144.7944965,37.73867603
1948,9393.938985,147.2720295,40.05786822
1949,9334.309155,150.2157149,38.96806771
1950,10044.66935,152.2010084,43.13346535
1951,11290.69099,155.2719352,43.1993278
1952,11518.76401,160.5733576,44.29775813
1953,11706.25609,165.6818323,46.15027419
1954,12085.37713,170.3710079,47.14223947
1955,12923.06379,174.7404471,50.45064783
1956,13695.21983,180.6711175,53.89237306
1957,14153.07212,186.0555677,56.50215517
1958,14642.00173,188.3855399,55.97930462
1959,14941.19786,192.6867573,57.53015334
1960,15353.90678,197.2611005,59.57552345
1961,15695.77643,205.1383413,61.54958482
1962,16083.68449,207.2122992,63.50039853
1963,16722.31763,216.1922656,67.40220069
1964,17266.28028,216.556163,69.7992133
1965,17924.48137,222.6664157,72.53323808
1966,18518.22743,226.3106958,75.0452159
1967,19135.12072,232.3331465,79.47428379
1968,19720.54151,235.3354027,83.46364336
1969,20540.23517,239.1848516,85.61259583
1970,21456.95682,244.4183955,91.39020745
1971,21678.12813,249.2895331,93.99546396
1972,22109.18551,257.2102054,99.31304654
1973,23064.16218,260.294725,102.6103475
1974,22861.3745,261.8082771,102.0759777
1975,22836.19669,263.0585486,101.0543663
1976,23873.37797,269.9482097,106.0477677
1977,24612.35105,274.0301524,108.5856192
1978,25215.439,276.3333545,112.5596328
1979,25589.01092,281.6000656,115.0059619
1980,25266.66414,283.3464702,114.1861796
1981,24889.46718,279.7894207,112.0545426
1982,24681.4932,287.6693154,112.1881415
1983,25343.62707,281.6176584,109.3274027
1984,25945.12239,285.0030452,112.7424917
1985,26305.73628,285.6752697,114.505137
1986,26803.40164,290.8084488,115.769763
1987,27328.50313,295.0485147,119.6837541
1988,28027.36201,298.6854951,124.1495603
1989,28374.72758,302.1641744,125.267831
1990,27966.71914,305.2725547,125.6585787
1991,28681.58913,318.7311921,130.3728476
1992,28688.84032,299.4017955,127.1693521
1993,28363.26228,299.4425141,130.5411332
1994,28376.6822,310.2518368,132.2742148
1995,28815.25236,305.4095889,132.8622773
1996,29248.04657,307.2912075,132.861569
1997,32092.80975,331.2889198,137.6010869
1998,29798.19682,315.3326212,139.0513188
1999,29186.43353,309.4083709,134.49403
2000,29661.88015,310.1868098,135.5333367
2001,29018.34355,312.8963787,135.9063122
2002,29933.39529,322.2788312,137.6195703
2003,30509.19137,328.1242242,140.1926459
2004,32433.49191,338.9417722,146.3502013
2005,33416.62986,346.3955546,149.8499947
2006,34631.86563,356.4696896,153.1895928
2007,35352.2328,355.0225755,158.089275
2008,34451.21047,360.4917105,157.774666
2009,34225.39115,364.2003634,152.6770747
2010,36133.83606,370.8962528,155.4203535
2011,37266.02926,372.6576832,159.2761931
2012,37953.91187,380.8097666,158.239988
2013,38762.71103,381.5943928,156.0375565
2014,39630.94805,387.8735392,155.6402255
2015,39152.7263,388.0727957,155.52045
2016,40064.706756,389.95111541999995,156.9508471
2017,40976.687212,391.82943514,158.3812442
2018,41888.667668,393.70775485999997,159.81164130000002
2019,42800.648124,395.58607458,161.2420384
2020,43712.62858,397.4643943,162.6724355
2021,44871.367385,403.16471086999996,162.64219686
2022,46030.10619,408.86502744,162.61195822
2023,47188.844995,414.56534401,162.58171958
2024,48347.5838,420.26566058,162.55148094
2025,49506.322604999994,425.96597714999996,162.52124229999998
2026,50665.061409999995,431.66629372,162.49100366
2027,51823.800214999996,437.36661029,162.46076502
2028,52982.53902,443.06692685999997,162.43052638
2029,54141.277825,448.76724343,162.40028773999998
2030,55300.01663,454.46756,162.3700491
2031,56647.477718,463.25007770999997,163.09560381999998
2032,57994.938806,472.03259542,163.82115854
2033,59342.399894,480.81511313,164.54671326
2034,60689.860982,489.59763083999997,165.27226798
2035,62037.32207,498.38014854999994,165.9978227
2036,63384.783158000006,507.16266626,166.72337742
2037,64732.244246,515.94518397,167.44893214
2038,66079.705334,524.72770168,168.17448686
2039,67427.16642200001,533.51021939,168.90004158000002
2040,68774.62751,542.2927371,169.6255963
2041,66929.074259,514.2980411599999,165.07897356
2042,65083.521008,486.30334522,160.53235082
2043,63237.967757000006,458.30864927999994,155.98572808
2044,61392.414506,430.31395333999996,151.43910534
2045,59546.861255,402.31925739999997,146.8924826
2046,57701.308004000006,374.32456146,142.34585986000002
2047,55855.754753,346.32986552,137.79923712000002
2048,54010.201502,318.33516957999996,133.25261438
2049,52164.648251000006,290.34047364,128.70599164
2050,50319.095,262.3457777,124.1593689
2051,46945.452324,252.58198819999998,121.21367974900001
2052,43571.809648,242.81819869999998,118.267990598
2053,40198.166972,233.05440919999998,115.322301447
2054,36824.524296,223.29061969999998,112.376612296
2055,33450.88162,213.5268302,109.43092314500001
2056,30077.238943999997,203.7630407,106.485233994
2057,26703.596267999998,193.9992512,103.539544843
2058,23329.953591999998,184.2354617,100.593855692
2059,19956.310916,174.4716722,97.648166541
2060,16582.66824,164.7078827,94.70247739
2061,14347.5952203,162.13886981,92.139431122
2062,12112.5222006,159.56985692,89.576384854
2063,9877.4491809,157.00084403,87.013338586
2064,7642.3761612,154.43183114,84.450292318
2065,5407.3031415000005,151.86281825,81.88724605
2066,3172.2301217999993,149.29380536,79.324199782
2067,937.1571021,146.72479247,76.761153514
2068,-1297.9159175999994,144.15577958,74.198107246
2069,-3532.9889373000005,141.58676669000002,71.635060978
2070,-5768.061957,139.0177538,69.07201471
2071,-6676.7890393,137.91648397,67.582556013
2072,-7585.5161216,136.81521414,66.093097316
2073,-8494.243203900001,135.71394431000002,64.60363861900001
2074,-9402.970286200001,134.61267448,63.114179922000005
2075,-10311.697368500001,133.51140465,61.624721225
2076,-11220.424450800001,132.41013482,60.135262528
2077,-12129.151533100001,131.30886499,58.645803831
2078,-13037.8786154,130.20759516,57.156345134
2079,-13946.6056977,129.10632533,55.666886437
2080,-14855.33278,128.0050555,54.17742774
2081,-15225.424,126.92298389,53.623024613
2082,-15595.515220000001,125.84091228,53.068621486
2083,-15965.60644,124.75884067,52.514218359
2084,-16335.69766,123.67676906,51.959815232
2085,-16705.78888,122.59469745,51.405412104999996
2086,-17075.880100000002,121.51262584,50.851008978
2087,-17445.97132,120.43055423,50.296605851
2088,-17816.06254,119.34848262,49.742202724
2089,-18186.15376,118.26641101,49.187799597
2090,-18556.24498,117.1843394,48.63339647
2091,-18731.75868,116.23534284,48.260519513
2092,-18907.27238,115.28634628,47.887642556
2093,-19082.786079999998,114.33734971999999,47.514765599
2094,-19258.299779999998,113.38835316,47.141888642
2095,-19433.813479999997,112.4393566,46.769011684999995
2096,-19609.32718,111.49036004,46.396134728
2097,-19784.84088,110.54136348,46.023257771
2098,-19960.35458,109.59236691999999,45.650380813999995
2099,-20135.86828,108.64337035999999,45.277503857
2100,-20311.38198,107.6943738,44.9046269
2101,-20295.36398,107.52772331999999,44.775177901999996
2102,-20279.34598,107.36107283999999,44.645728903999995
2103,-20263.32798,107.19442235999999,44.516279906
2104,-20247.309979999998,107.02777187999999,44.386830908
2105,-20231.29198,106.8611214,44.25738191
2106,-20215.27398,106.69447092,44.127932912
2107,-20199.25598,106.52782044,43.998483914
2108,-20183.23798,106.36116996,43.869034916000004
2109,-20167.21998,106.19451948,43.739585918
2110,-20151.20198,106.027869,43.61013692
2111,-20135.18398,105.86121851,43.480687922
2112,-20119.16598,105.69456801999999,43.351238924
2113,-20103.14798,105.52791753,43.221789926
2114,-20087.12998,105.36126704,43.092340928
2115,-20071.11198,105.19461655,42.96289193
2116,-20055.09398,105.02796606,42.833442932000004
2117,-20039.07598,104.86131557,42.703993934
2118,-20023.05798,104.69466508000001,42.574544936
2119,-20007.03998,104.52801459,42.445095938
2120,-19991.02198,104.3613641,42.31564694
2121,-19975.00398,104.19471362,42.186197942
2122,-19958.98598,104.02806314,42.056748944
2123,-19942.96798,103.86141266,41.927299946
2124,-19926.94998,103.69476218,41.797850948
2125,-19910.93198,103.52811170000001,41.66840195
2126,-19894.91398,103.36146122000001,41.538952952
2127,-19878.89598,103.19481074000001,41.409503954
2128,-19862.87798,103.02816026,41.280054956
2129,-19846.85998,102.86150978,41.150605958
2130,-19830.84198,102.6948593,41.02115696
2131,-19814.82398,102.52820881000001,40.891707962
2132,-19798.80598,102.36155832,40.762258964
2133,-19782.78798,102.19490783,40.632809965999996
2134,-19766.76998,102.02825734,40.503360967999996
2135,-19750.75198,101.86160685,40.373911969999995
2136,-19734.73398,101.69495636,40.244462972
2137,-19718.71598,101.52830587,40.115013974
2138,-19702.69798,101.36165538,39.985564976
2139,-19686.67998,101.19500488999999,39.856115978
2140,-19670.66198,101.0283544,39.72666698
2141,-19004.294581000002,100.861703917,39.597217982
2142,-18337.927182,100.695053434,39.467768983999996
2143,-17671.559783,100.528402951,39.338319986
2144,-17005.192384,100.361752468,39.208870988
2145,-16338.824985,100.19510198500001,39.07942199
2146,-15672.457586,100.028451502,38.949972992
2147,-15006.090187,99.861801019,38.820523994
2148,-14339.722788,99.695150536,38.691074996000005
2149,-13673.355389,99.528500053,38.561625998000004
2150,-13006.98799,99.36184957,38.432177
2151,-12356.6385904,99.195199085,38.302728002
2152,-11706.2891908,99.02854860000001,38.173279004
2153,-11055.9397912,98.861898115,38.043830006
2154,-10405.590391599999,98.69524763,37.914381008
2155,-9755.240992,98.52859714499999,37.784932010000006
2156,-9104.8915924,98.36194666,37.655483012000005
2157,-8454.5421928,98.195296175,37.526034014000004
2158,-7804.1927932,98.02864568999999,37.396585016
2159,-7153.8433936,97.861995205,37.267136018
2160,-6503.493994,97.69534472,37.13768702
2161,-5853.1445946,97.52869423499999,37.008238021000004
2162,-5202.7951952,97.36204375,36.878789022
2163,-4552.4457958,97.19539326499999,36.749340023
2164,-3902.0963964000002,97.02874278,36.619891024
2165,-3251.746997,96.862092295,36.490442025
2166,-2601.3975976,96.69544180999999,36.360993026
2167,-1951.0481982000001,96.528791325,36.231544027
2168,-1300.6987988,96.36214084,36.102095028
2169,-650.3493994,96.195490355,35.972646028999996
2170,0.0,96.02883987,35.84319703
2171,0.0,95.862189385,35.713748032
2172,0.0,95.6955389,35.584299034
2173,0.0,95.528888415,35.454850035999996
2174,0.0,95.36223793,35.325401037999995
2175,0.0,95.195587445,35.195952039999995
2176,0.0,95.02893696,35.066503042
2177,0.0,94.862286475,34.937054044
2178,0.0,94.69563599,34.807605046
2179,0.0,94.52898550500001,34.678156048
2180,0.0,94.36233502,34.54870705
2181,0.0,94.195684536,34.419258051999996
2182,0.0,94.029034052,34.289809053999996
2183,0.0,93.862383568,34.160360056
2184,0.0,93.695733084,34.030911058
2185,0.0,93.52908260000001,33.90146206
2186,0.0,93.36243211600001,33.772013062
2187,0.0,93.195781632,33.642564064
2188,0.0,93.029131148,33.513115066000005
2189,0.0,92.862480664,33.383666068000004
2190,0.0,92.69583018,33.25421707
2191,0.0,92.529179695,33.124768072
2192,0.0,92.36252921,32.995319074
2193,0.0,92.195878725,32.865870076
2194,0.0,92.02922824000001,32.736421078
2195,0.0,91.862577755,32.606972080000006
2196,0.0,91.69592727,32.477523082000005
2197,0.0,91.52927678500001,32.348074084000004
2198,0.0,91.3626263,32.218625086
2199,0.0,91.19597581500001,32.089176088
2200,0.0,91.02932533,31.95972709
2201,0.0,90.862674845,31.830278092
2202,0.0,90.69602436000001,31.700829094
2203,0.0,90.529373875,31.571380096000002
2204,0.0,90.36272339,31.441931098
2205,0.0,90.196072905,31.3124821
2206,0.0,90.02942242,31.183033102
2207,0.0,89.862771935,31.053584104
2208,0.0,89.69612144999999,30.924135106
2209,0.0,89.529470965,30.794686108
2210,0.0,89.36282048,30.66523711
2211,0.0,89.19616999499999,30.535788112
2212,0.0,89.02951951,30.406339114
2213,0.0,88.862869025,30.276890116
2214,0.0,88.69621854,30.147441118
2215,0.0,88.529568055,30.017992120000002
2216,0.0,88.36291757,29.888543122
2217,0.0,88.196267085,29.759094124
2218,0.0,88.0296166,29.629645126
2219,0.0,87.862966115,29.500196128000002
2220,0.0,87.69631563,29.37074713
2221,0.0,87.529665145,29.241298132
2222,0.0,87.36301466,29.111849134
2223,0.0,87.196364175,28.982400136000003
2224,0.0,87.02971369000001,28.852951138
2225,0.0,86.863063205,28.72350214
2226,0.0,86.69641272,28.594053142
2227,0.0,86.529762235,28.464604144
2228,0.0,86.36311175,28.335155146
2229,0.0,86.19646126500001,28.205706148
2230,0.0,86.02981078,28.07625715
2231,0.0,85.863160296,27.946808152
2232,0.0,85.696509812,27.817359154
2233,0.0,85.529859328,27.687910156
2234,0.0,85.363208844,27.558461158
2235,0.0,85.19655836000001,27.42901216
2236,0.0,85.02990787600001,27.299563162
2237,0.0,84.86325739200001,27.170114163999997
2238,0.0,84.696606908,27.040665166
2239,0.0,84.529956424,26.911216168
2240,0.0,84.36330594,26.78176717
2241,0.0,84.196655455,26.652318170999997
2242,0.0,84.03000497000001,26.522869172
2243,0.0,83.863354485,26.393420173
2244,0.0,83.696704,26.263971173999998
2245,0.0,83.53005351499999,26.134522175
2246,0.0,83.36340303,26.005073176
2247,0.0,83.196752545,25.875624177
2248,0.0,83.03010205999999,25.746175177999998
2249,0.0,82.863451575,25.616726179
2250,0.0,82.69680109,25.48727718
2251,0.0,82.69680109,25.48727718
2252,0.0,82.69680109,25.48727718
2253,0.0,82.69680109,25.48727718
2254,0.0,82.69680109,25.48727718
2255,0.0,82.69680109,25.48727718
2256,0.0,82.69680109,25.48727718
2257,0.0,82.69680109,25.48727718
2258,0.0,82.69680109,25.48727718
2259,0.0,82.69680109,25.48727718
2260,0.0,82.69680109,25.48727718
2261,0.0,82.69680109,25.48727718
2262,0.0,82.69680109,25.48727718
2263,0.0,82.69680109,25.48727718
2264,0.0,82.69680109,25.48727718
2265,0.0,82.69680109,25.48727718
2266,0.0,82.69680109,25.48727718
2267,0.0,82.69680109,25.48727718
2268,0.0,82.69680109,25.48727718
2269,0.0,82.69680109,25.48727718
2270,0.0,82.69680109,25.48727718
2271,0.0,82.69680109,25.48727718
2272,0.0,82.69680109,25.48727718
2273,0.0,82.69680109,25.48727718
2274,0.0,82.69680109,25.48727718
2275,0.0,82.69680109,25.48727718
2276,0.0,82.69680109,25.48727718
2277,0.0,82.69680109,25.48727718
2278,0.0,82.69680109,25.48727718
2279,0.0,82.69680109,25.48727718
2280,0.0,82.69680109,25.48727718
2281,0.0,82.69680109,25.48727718
2282,0.0,82.69680109,25.48727718
2283,0.0,82.69680109,25.48727718
2284,0.0,82.69680109,25.48727718
2285,0.0,82.69680109,25.48727718
2286,0.0,82.69680109,25.48727718
2287,0.0,82.69680109,25.48727718
2288,0.0,82.69680109,25.48727718
2289,0.0,82.69680109,25.48727718
2290,0.0,82.69680109,25.48727718
2291,0.0,82.69680109,25.48727718
2292,0.0,82.69680109,25.48727718
2293,0.0,82.69680109,25.48727718
2294,0.0,82.69680109,25.48727718
2295,0.0,82.69680109,25.48727718
2296,0.0,82.69680109,25.48727718
2297,0.0,82.69680109,25.48727718
2298,0.0,82.69680109,25.48727718
2299,0.0,82.69680109,25.48727718
2300,0.0,82.69680109,25.48727718
2301,0.0,82.69680109,25.48727718
2302,0.0,82.69680109,25.48727718
2303,0.0,82.69680109,25.48727718
2304,0.0,82.69680109,25.48727718
2305,0.0,82.69680109,25.48727718
2306,0.0,82.69680109,25.48727718
2307,0.0,82.69680109,25.48727718
2308,0.0,82.69680109,25.48727718
2309,0.0,82.69680109,25.48727718
2310,0.0,82.69680109,25.48727718
2311,0.0,82.69680109,25.48727718
2312,0.0,82.69680109,25.48727718
2313,0.0,82.69680109,25.48727718
2314,0.0,82.69680109,25.48727718
2315,0.0,82.69680109,25.48727718
2316,0.0,82.69680109,25.48727718
2317,0.0,82.69680109,25.48727718
2318,0.0,82.69680109,25.48727718
2319,0.0,82.69680109,25.48727718
2320,0.0,82.69680109,25.48727718
2321,0.0,82.69680109,25.48727718
2322,0.0,82.69680109,25.48727718
2323,0.0,82.69680109,25.48727718
2324,0.0,82.69680109,25.48727718
2325,0.0,82.69680109,25.48727718
2326,0.0,82.69680109,25.48727718
2327,0.0,82.69680109,25.48727718
2328,0.0,82.69680109,25.48727718
2329,0.0,82.69680109,25.48727718
2330,0.0,82.69680109,25.48727718
2331,0.0,82.69680109,25.48727718
2332,0.0,82.69680109,25.48727718
2333,0.0,82.69680109,25.48727718
2334,0.0,82.69680109,25.48727718
2335,0.0,82.69680109,25.48727718
2336,0.0,82.69680109,25.48727718
2337,0.0,82.69680109,25.48727718
2338,0.0,82.69680109,25.48727718
2339,0.0,82.69680109,25.48727718
2340,0.0,82.69680109,25.48727718
2341,0.0,82.69680109,25.48727718
2342,0.0,82.69680109,25.48727718
2343,0.0,82.69680109,25.48727718
2344,0.0,82.69680109,25.48727718
2345,0.0,82.69680109,25.48727718
2346,0.0,82.69680109,25.48727718
2347,0.0,82.69680109,25.48727718
2348,0.0,82.69680109,25.48727718
2349,0.0,82.69680109,25.48727718
2350,0.0,82.69680109,25.48727718
2351,0.0,82.69680109,25.48727718
2352,0.0,82.69680109,25.48727718
2353,0.0,82.69680109,25.48727718
2354,0.0,82.69680109,25.48727718
2355,0.0,82.69680109,25.48727718
2356,0.0,82.69680109,25.48727718
2357,0.0,82.69680109,25.48727718
2358,0.0,82.69680109,25.48727718
2359,0.0,82.69680109,25.48727718
2360,0.0,82.69680109,25.48727718
2361,0.0,82.69680109,25.48727718
2362,0.0,82.69680109,25.48727718
2363,0.0,82.69680109,25.48727718
2364,0.0,82.69680109,25.48727718
2365,0.0,82.69680109,25.48727718
2366,0.0,82.69680109,25.48727718
2367,0.0,82.69680109,25.48727718
2368,0.0,82.69680109,25.48727718
2369,0.0,82.69680109,25.48727718
2370,0.0,82.69680109,25.48727718
2371,0.0,82.69680109,25.48727718
2372,0.0,82.69680109,25.48727718
2373,0.0,82.69680109,25.48727718
2374,0.0,82.69680109,25.48727718
2375,0.0,82.69680109,25.48727718
2376,0.0,82.69680109,25.48727718
2377,0.0,82.69680109,25.48727718
2378,0.0,82.69680109,25.48727718
2379,0.0,82.69680109,25.48727718
2380,0.0,82.69680109,25.48727718
2381,0.0,82.69680109,25.48727718
2382,0.0,82.69680109,25.48727718
2383,0.0,82.69680109,25.48727718
2384,0.0,82.69680109,25.48727718
2385,0.0,82.69680109,25.48727718
2386,0.0,82.69680109,25.48727718
2387,0.0,82.69680109,25.48727718
2388,0.0,82.69680109,25.48727718
2389,0.0,82.69680109,25.48727718
2390,0.0,82.69680109,25.48727718
2391,0.0,82.69680109,25.48727718
2392,0.0,82.69680109,25.48727718
2393,0.0,82.69680109,25.48727718
2394,0.0,82.69680109,25.48727718
2395,0.0,82.69680109,25.48727718
2396,0.0,82.69680109,25.48727718
2397,0.0,82.69680109,25.48727718
2398,0.0,82.69680109,25.48727718
2399,0.0,82.69680109,25.48727718
2400,0.0,82.69680109,25.48727718
2401,0.0,82.69680109,25.48727718
2402,0.0,82.69680109,25.48727718
2403,0.0,82.69680109,25.48727718
2404,0.0,82.69680109,25.48727718
2405,0.0,82.69680109,25.48727718
2406,0.0,82.69680109,25.48727718
2407,0.0,82.69680109,25.48727718
2408,0.0,82.69680109,25.48727718
2409,0.0,82.69680109,25.48727718
2410,0.0,82.69680109,25.48727718
2411,0.0,82.69680109,25.48727718
2412,0.0,82.69680109,25.48727718
2413,0.0,82.69680109,25.48727718
2414,0.0,82.69680109,25.48727718
2415,0.0,82.69680109,25.48727718
2416,0.0,82.69680109,25.48727718
2417,0.0,82.69680109,25.48727718
2418,0.0,82.69680109,25.48727718
2419,0.0,82.69680109,25.48727718
2420,0.0,82.69680109,25.48727718
