Year,CO2,CH4,NOx
1944,8377.774642,138.9310562,36.03881656
1945,7621.090604,141.022964,35.5096996
1946,8344.523463,142.7064022,35.50602087
1947,9027.474124,144.7944965,37.73867603
1948,9393.938985,147.2720295,40.05786822
1949,9334.309155,150.2157149,38.96806771
1950,10044.66935,152.2010084,43.13346535
1951,11290.69099,155.2719352,43.1993278
1952,11518.76401,160.5733576,44.29775813
1953,11706.25609,165.6818323,46.15027419
1954,12085.37713,170.3710079,47.14223947
1955,12923.06379,174.7404471,50.45064783
1956,13695.21983,180.6711175,53.89237306
1957,14153.07212,186.0555677,56.50215517
1958,14642.00173,188.3855399,55.97930462
1959,14941.19786,192.6867573,57.53015334
1960,15353.90678,197.2611005,59.57552345
1961,15695.77643,205.1383413,61.54958482
1962,16083.68449,207.2122992,63.50039853
1963,16722.31763,216.1922656,67.40220069
1964,17266.28028,216.556163,69.7992133
1965,17924.48137,222.6664157,72.53323808
1966,18518.22743,226.3106958,75.0452159
1967,19135.12072,232.3331465,79.47428379
1968,19720.54151,235.3354027,83.46364336
1969,20540.23517,239.1848516,85.61259583
1970,21456.95682,244.4183955,91.39020745
1971,21678.12813,249.2895331,93.99546396
1972,22109.18551,257.2102054,99.31304654
1973,23064.16218,260.294725,102.6103475
1974,22861.3745,261.8082771,102.0759777
1975,22836.19669,263.0585486,101.0543663
1976,23873.37797,269.9482097,106.0477677
1977,24612.35105,274.0301524,108.5856192
1978,25215.439,276.3333545,112.5596328
1979,25589.01092,281.6000656,115.0059619
1980,25266.66414,283.3464702,114.1861796
1981,24889.46718,279.7894207,112.0545426
1982,24681.4932,287.6693154,112.1881415
1983,25343.62707,281.6176584,109.3274027
1984,25945.12239,285.0030452,112.7424917
1985,26305.73628,285.6752697,114.505137
1986,26803.40164,290.8084488,115.769763
1987,27328.50313,295.0485147,119.6837541
1988,28027.36201,298.6854951,124.1495603
1989,28374.72758,302.1641744,125.267831
1990,27966.71914,305.2725547,125.6585787
1991,28681.58913,318.7311921,130.3728476
1992,28688.84032,299.4017955,127.1693521
1993,28363.26228,299.4425141,130.5411332
1994,28376.6822,310.2518368,132.2742148
1995,28815.25236,305.4095889,132.8622773
1996,29248.04657,307.2912075,132.861569
1997,32092.80975,331.2889198,137.6010869
1998,29798.19682,315.3326212,139.0513188
1999,29186.43353,309.4083709,134.49403
2000,29661.88015,310.1868098,135.5333367
2001,29018.34355,312.8963787,135.9063122
2002,29933.39529,322.2788312,137.6195703
2003,30509.19137,328.1242242,140.1926459
2004,32433.49191,338.9417722,146.3502013
2005,33416.62986,346.3955546,149.8499947
2006,34631.86563,356.4696896,153.1895928
2007,35352.2328,355.0225755,158.089275
2008,34451.21047,360.4917105,157.774666
2009,34225.39115,364.2003634,152.6770747
2010,36133.83606,370.8962528,155.4203535
2011,37266.02926,372.6576832,159.2761931
2012,37953.91187,380.8097666,158.239988
2013,38762.71103,381.5943928,156.0375565
2014,39630.94805,387.8735392,155.6402255
2015,39152.7263,388.0727957,155.52045
2016,40064.650752,389.95111542,156.9508471
2017,40976.575204,391.82943514,158.3812442
2018,41888.499656,393.70775486,159.81164130000002
2019,42800.424108,395.58607458,161.2420384
2020,43712.34856,397.4643943,162.6724355
2021,44870.772027,403.16471087,162.64219686
2022,46029.195494,408.86502744,162.61195822
2023,47187.618961,414.56534401,162.58171958
2024,48346.042428,420.26566058,162.55148094
2025,49504.465895,425.96597715,162.52124229999998
2026,50662.889362,431.66629372,162.49100366
2027,51821.312829,437.36661029,162.46076502
2028,52979.736296,443.06692686,162.43052638
2029,54138.159763,448.76724343,162.40028773999998
2030,55296.58323,454.46756,162.3700491
2031,56644.494727,463.25007771,163.09560381999998
2032,57992.406224,472.03259542,163.82115854
2033,59340.317721,480.81511313,164.54671326
2034,60688.229218,489.59763084,165.27226798
2035,62036.140715,498.38014855,165.9978227
2036,63384.052212,507.16266626,166.72337742
2037,64731.963709,515.94518397,167.44893214
2038,66079.875206,524.72770168,168.17448686
2039,67427.786703,533.51021939,168.90004158000002
2040,68775.6982,542.2927371,169.6255963
2041,70227.950374,547.09322734,168.78443786000003
2042,71680.202548,551.8937175799999,167.94327942
2043,73132.454722,556.69420782,167.10212098
2044,74584.706896,561.4946980599999,166.26096254
2045,76036.95907,566.2951883,165.41980410000002
2046,77489.211244,571.09567854,164.57864566
2047,78941.463418,575.8961687799999,163.73748722
2048,80393.715592,580.69665902,162.89632878
2049,81845.967766,585.4971492599999,162.05517034000002
2050,83298.21994,590.2976395,161.2140119
2051,85002.25856599999,591.0588934399999,161.58885791
2052,86706.297192,591.82014738,161.96370392
2053,88410.33581799999,592.5814013199999,162.33854993
2054,90114.374444,593.34265526,162.71339594
2055,91818.41307,594.1039092,163.08824195
2056,93522.451696,594.8651631399999,163.46308796
2057,95226.490322,595.62641708,163.83793397
2058,96930.528948,596.38767102,164.21277998
2059,98634.567574,597.14892496,164.58762599
2060,100338.6062,597.9101789,164.962472
2061,101985.27051,597.83200232,164.19633905999999
2062,103631.93482,597.75382574,163.43020611999998
2063,105278.59913,597.67564916,162.66407318
2064,106925.26344,597.59747258,161.89794024
2065,108571.92775,597.5192959999999,161.1318073
2066,110218.59206,597.44111942,160.36567435999999
2067,111865.25637,597.36294284,159.59954141999998
2068,113511.92068,597.28476626,158.83340848
2069,115158.58499,597.20658968,158.06727554
2070,116805.2493,597.1284131,157.3011426
2071,118089.42787,594.31347583,156.10841588
2072,119373.60644,591.49853856,154.91568916
2073,120657.78501,588.68360129,153.72296244
2074,121941.96358,585.86866402,152.53023572
2075,123226.14215,583.05372675,151.337509
2076,124510.32072,580.23878948,150.14478228
2077,125794.49929,577.4238522100001,148.95205556
2078,127078.67786,574.60891494,147.75932884
2079,128362.85643,571.79397767,146.56660212
2080,129647.035,568.9790404,145.3738754
2081,129739.95538,563.41421802,143.19156933
2082,129832.87576,557.84939564,141.00926326
2083,129925.79614,552.28457326,138.82695719
2084,130018.71652,546.71975088,136.64465112
2085,130111.6369,541.1549285000001,134.46234505
2086,130204.55728,535.5901061200001,132.28003898
2087,130297.47766,530.0252837400001,130.09773291
2088,130390.39804,524.4604613600001,127.91542684000001
2089,130483.31842,518.8956389800001,125.73312077
2090,130576.2388,513.3308166,123.5508147
2091,130147.34589,510.21228343000007,121.068794939
2092,129718.45298,507.09375026,118.586775178
2093,129289.56007,503.97521709,116.104755417
2094,128860.66716,500.85668392,113.622735656
2095,128431.77425,497.7381507500001,111.140715895
2096,128002.88134,494.61961758,108.658696134
2097,127573.98843,491.50108441,106.17667637299999
2098,127145.09552,488.38255124,103.69465661199999
2099,126716.20261,485.26401807,101.212636851
2100,126287.3097,482.1454849,98.73061709
2101,125465.79853,480.03842736,98.22427448799999
2102,124644.28736,477.93136982,97.717931886
2103,123822.77619,475.82431228,97.211589284
2104,123001.26502,473.71725474,96.705246682
2105,122179.75385,471.6101972,96.19890408
2106,121358.24268,469.50313966,95.692561478
2107,120536.73151,467.39608212,95.186218876
2108,119715.22034,465.28902458,94.679876274
2109,118893.70917,463.18196704,94.173533672
2110,118072.198,461.0749095,93.66719107
2111,117250.68684,458.96785195,93.160848469
2112,116429.17568,456.8607944,92.654505868
2113,115607.66452,454.75373685,92.148163267
2114,114786.15336,452.6466793,91.641820666
2115,113964.6422,450.53962175,91.135478065
2116,113143.13104,448.4325642,90.629135464
2117,112321.61988,446.32550665,90.122792863
2118,111500.10872,444.2184491,89.616450262
2119,110678.59756,442.11139155,89.110107661
2120,109857.0864,440.004334,88.60376506
2121,109035.57523,437.89727646,88.097422459
2122,108214.06406,435.79021892,87.591079858
2123,107392.55289,433.68316138,87.084737257
2124,106571.04172,431.57610384,86.578394656
2125,105749.53055,429.4690463,86.072052055
2126,104928.01938,427.36198876,85.565709454
2127,104106.50821,425.25493122,85.059366853
2128,103284.99704,423.14787368,84.553024252
2129,102463.48587,421.04081614,84.046681651
2130,101641.9747,418.9337586,83.54033905
2131,100820.463532,416.82670106,83.033996448
2132,99998.952364,414.71964352,82.527653846
2133,99177.441196,412.61258598,82.021311244
2134,98355.930028,410.50552844,81.514968642
2135,97534.41886,408.3984709,81.00862604
2136,96712.907692,406.29141336,80.502283438
2137,95891.396524,404.18435582,79.995940836
2138,95069.885356,402.07729828,79.489598234
2139,94248.374188,399.97024074,78.98325563200001
2140,93426.86302,397.8631832,78.47691303
2141,92605.351853,395.75612565,77.970570429
2142,91783.840686,393.6490681,77.464227828
2143,90962.329519,391.54201055,76.957885227
2144,90140.818352,389.434953,76.451542626
2145,89319.30718500001,387.32789545,75.945200025
2146,88497.79601800001,385.2208379,75.438857424
2147,87676.284851,383.11378035,74.932514823
2148,86854.773684,381.0067228,74.426172222
2149,86033.26251700001,378.89966525,73.919829621
2150,85211.75135,376.7926077,73.41348702
2151,84359.63383600001,374.6855501600001,72.907144419
2152,83507.51632200001,372.57849262,72.400801818
2153,82655.398808,370.47143508,71.894459217
2154,81803.281294,368.36437754,71.388116616
2155,80951.16378,366.2573200000001,70.881774015
2156,80099.046266,364.15026246,70.375431414
2157,79246.928752,362.04320492,69.869088813
2158,78394.811238,359.93614738,69.362746212
2159,77542.693724,357.82908984000005,68.856403611
2160,76690.57621,355.7220323,68.35006101
2161,75838.458697,353.61497475000004,67.843718408
2162,74986.341184,351.5079172,67.33737580600001
2163,74134.223671,349.40085965000003,66.83103320400001
2164,73282.106158,347.2938021,66.324690602
2165,72429.988645,345.18674455,65.818348
2166,71577.871132,343.07968700000004,65.312005398
2167,70725.753619,340.97262945,64.80566279600001
2168,69873.63610599999,338.8655719,64.299320194
2169,69021.518593,336.75851435,63.792977592
2170,68169.40108,334.6514568,63.28663499
2171,67317.283566,332.54439926,62.780292389
2172,66465.166052,330.43734172,62.273949788
2173,65613.048538,328.33028418000004,61.767607187
2174,64760.931024,326.22322664,61.261264586
2175,63908.81350999999,324.1161691,60.754921985
2176,63056.695996,322.00911156,60.248579384
2177,62204.578482,319.90205402000004,59.742236783
2178,61352.460968,317.79499648,59.235894182
2179,60500.343454,315.68793894,58.729551581
2180,59648.22594,313.5808814,58.22320898
2181,58796.108427,311.47382386000004,57.716866379
2182,57943.990914,309.36676632,57.210523778
2183,57091.873401,307.25970878,56.704181177
2184,56239.755888,305.15265124,56.197838576
2185,55387.638375,303.04559370000004,55.691495975
2186,54535.520862,300.93853616,55.185153374
2187,53683.403349,298.83147862,54.678810773
2188,52831.285836,296.72442108,54.172468172
2189,51979.168323,294.61736354000004,53.666125571
2190,51127.05081,292.510306,53.15978297
2191,50274.933296,290.40324845000004,52.653440368000005
2192,49422.815782,288.2961909,52.147097766
2193,48570.698268,286.18913335,51.640755164
2194,47718.580754,284.0820758,51.134412562
2195,46866.46324,281.97501825,50.628069960000005
2196,46014.345726,279.8679607,50.121727358
2197,45162.228212,277.76090315,49.615384756
2198,44310.110698,275.6538456,49.109042154
2199,43457.993184,273.54678805,48.602699552000004
2200,42605.87567,271.4397305,48.09635695
2201,41753.758157,269.33267296,47.590014349
2202,40901.640644,267.22561542,47.083671748
2203,40049.523131,265.11855788,46.577329147
2204,39197.405618,263.01150034,46.070986546
2205,38345.288105,260.9044428,45.564643945
2206,37493.170592,258.79738526,45.058301344
2207,36641.053079,256.69032772,44.551958743
2208,35788.935566,254.58327018,44.045616142
2209,34936.818052999995,252.47621264,43.539273541
2210,34084.70054,250.3691551,43.03293094
2211,33232.583026,248.26209755,42.526588339
2212,32380.465512,246.15504,42.020245738
2213,31528.347998,244.04798245,41.513903137
2214,30676.230484,241.9409249,41.007560536
2215,29824.11297,239.83386735,40.501217935
2216,28971.995456,237.7268098,39.994875334
2217,28119.877942,235.61975225,39.488532733
2218,27267.760428,233.5126947,38.982190132
2219,26415.642914,231.40563715,38.475847531
2220,25563.5254,229.2985796,37.96950493
2221,24711.407887,227.19152206,37.463162327999996
2222,23859.290374,225.08446452,36.956819726
2223,23007.172861,222.97740698,36.450477124
2224,22155.055348,220.87034944,35.944134522
2225,21302.937835,218.7632919,35.437791919999995
2226,20450.820322,216.65623436,34.931449318
2227,19598.702809,214.54917682,34.425106716
2228,18746.585296,212.44211928,33.918764114
2229,17894.467783,210.33506174,33.412421511999995
2230,17042.35027,208.2280042,32.90607891
2231,16190.2327565,206.12094665,32.399736309
2232,15338.115242999998,204.0138891,31.893393707999998
2233,14485.9977295,201.90683155,31.387051106999998
2234,13633.880216,199.799774,30.880708505999998
2235,12781.7627025,197.69271645,30.374365904999998
2236,11929.645189,195.5856589,29.868023303999998
2237,11077.5276755,193.47860135,29.361680703
2238,10225.410162,191.3715438,28.855338102
2239,9373.2926485,189.26448625,28.348995501
2240,8521.175135,187.1574287,27.8426529
2241,7669.057621499999,185.05037116,27.336310299
2242,6816.940108,182.94331362,26.829967698
2243,5964.8225945,180.83625608,26.323625097
2244,5112.705081,178.72919854,25.817282496
2245,4260.5875675,176.622141,25.310939895
2246,3408.4700539999994,174.51508346,24.804597294
2247,2556.3525405,172.40802592,24.298254693
2248,1704.2350269999995,170.30096838,23.791912092
2249,852.1175134999994,168.19391084,23.285569491
2250,0.0,166.0868533,22.77922689
2251,0.0,166.0868533,22.77922689
2252,0.0,166.0868533,22.77922689
2253,0.0,166.0868533,22.77922689
2254,0.0,166.0868533,22.77922689
2255,0.0,166.0868533,22.77922689
2256,0.0,166.0868533,22.77922689
2257,0.0,166.0868533,22.77922689
2258,0.0,166.0868533,22.77922689
2259,0.0,166.0868533,22.77922689
2260,0.0,166.0868533,22.77922689
2261,0.0,166.0868533,22.77922689
2262,0.0,166.0868533,22.77922689
2263,0.0,166.0868533,22.77922689
2264,0.0,166.0868533,22.77922689
2265,0.0,166.0868533,22.77922689
2266,0.0,166.0868533,22.77922689
2267,0.0,166.0868533,22.77922689
2268,0.0,166.0868533,22.77922689
2269,0.0,166.0868533,22.77922689
2270,0.0,166.0868533,22.77922689
2271,0.0,166.0868533,22.77922689
2272,0.0,166.0868533,22.77922689
2273,0.0,166.0868533,22.77922689
2274,0.0,166.0868533,22.77922689
2275,0.0,166.0868533,22.77922689
2276,0.0,166.0868533,22.77922689
2277,0.0,166.0868533,22.77922689
2278,0.0,166.0868533,22.77922689
2279,0.0,166.0868533,22.77922689
2280,0.0,166.0868533,22.77922689
2281,0.0,166.0868533,22.77922689
2282,0.0,166.0868533,22.77922689
2283,0.0,166.0868533,22.77922689
2284,0.0,166.0868533,22.77922689
2285,0.0,166.0868533,22.77922689
2286,0.0,166.0868533,22.77922689
2287,0.0,166.0868533,22.77922689
2288,0.0,166.0868533,22.77922689
2289,0.0,166.0868533,22.77922689
2290,0.0,166.0868533,22.77922689
2291,0.0,166.0868533,22.77922689
2292,0.0,166.0868533,22.77922689
2293,0.0,166.0868533,22.77922689
2294,0.0,166.0868533,22.77922689
2295,0.0,166.0868533,22.77922689
2296,0.0,166.0868533,22.77922689
2297,0.0,166.0868533,22.77922689
2298,0.0,166.0868533,22.77922689
2299,0.0,166.0868533,22.77922689
2300,0.0,166.0868533,22.77922689
2301,0.0,166.0868533,22.77922689
2302,0.0,166.0868533,22.77922689
2303,0.0,166.0868533,22.77922689
2304,0.0,166.0868533,22.77922689
2305,0.0,166.0868533,22.77922689
2306,0.0,166.0868533,22.77922689
2307,0.0,166.0868533,22.77922689
2308,0.0,166.0868533,22.77922689
2309,0.0,166.0868533,22.77922689
2310,0.0,166.0868533,22.77922689
2311,0.0,166.0868533,22.77922689
2312,0.0,166.0868533,22.77922689
2313,0.0,166.0868533,22.77922689
2314,0.0,166.0868533,22.77922689
2315,0.0,166.0868533,22.77922689
2316,0.0,166.0868533,22.77922689
2317,0.0,166.0868533,22.77922689
2318,0.0,166.0868533,22.77922689
2319,0.0,166.0868533,22.77922689
2320,0.0,166.0868533,22.77922689
2321,0.0,166.0868533,22.77922689
2322,0.0,166.0868533,22.77922689
2323,0.0,166.0868533,22.77922689
2324,0.0,166.0868533,22.77922689
2325,0.0,166.0868533,22.77922689
2326,0.0,166.0868533,22.77922689
2327,0.0,166.0868533,22.77922689
2328,0.0,166.0868533,22.77922689
2329,0.0,166.0868533,22.77922689
2330,0.0,166.0868533,22.77922689
2331,0.0,166.0868533,22.77922689
2332,0.0,166.0868533,22.77922689
2333,0.0,166.0868533,22.77922689
2334,0.0,166.0868533,22.77922689
2335,0.0,166.0868533,22.77922689
2336,0.0,166.0868533,22.77922689
2337,0.0,166.0868533,22.77922689
2338,0.0,166.0868533,22.77922689
2339,0.0,166.0868533,22.77922689
2340,0.0,166.0868533,22.77922689
2341,0.0,166.0868533,22.77922689
2342,0.0,166.0868533,22.77922689
2343,0.0,166.0868533,22.77922689
2344,0.0,166.0868533,22.77922689
2345,0.0,166.0868533,22.77922689
2346,0.0,166.0868533,22.77922689
2347,0.0,166.0868533,22.77922689
2348,0.0,166.0868533,22.77922689
2349,0.0,166.0868533,22.77922689
2350,0.0,166.0868533,22.77922689
2351,0.0,166.0868533,22.77922689
2352,0.0,166.0868533,22.77922689
2353,0.0,166.0868533,22.77922689
2354,0.0,166.0868533,22.77922689
2355,0.0,166.0868533,22.77922689
2356,0.0,166.0868533,22.77922689
2357,0.0,166.0868533,22.77922689
2358,0.0,166.0868533,22.77922689
2359,0.0,166.0868533,22.77922689
2360,0.0,166.0868533,22.77922689
2361,0.0,166.0868533,22.77922689
2362,0.0,166.0868533,22.77922689
2363,0.0,166.0868533,22.77922689
2364,0.0,166.0868533,22.77922689
2365,0.0,166.0868533,22.77922689
2366,0.0,166.0868533,22.77922689
2367,0.0,166.0868533,22.77922689
2368,0.0,166.0868533,22.77922689
2369,0.0,166.0868533,22.77922689
2370,0.0,166.0868533,22.77922689
2371,0.0,166.0868533,22.77922689
2372,0.0,166.0868533,22.77922689
2373,0.0,166.0868533,22.77922689
2374,0.0,166.0868533,22.77922689
2375,0.0,166.0868533,22.77922689
2376,0.0,166.0868533,22.77922689
2377,0.0,166.0868533,22.77922689
2378,0.0,166.0868533,22.77922689
2379,0.0,166.0868533,22.77922689
2380,0.0,166.0868533,22.77922689
2381,0.0,166.0868533,22.77922689
2382,0.0,166.0868533,22.77922689
2383,0.0,166.0868533,22.77922689
2384,0.0,166.0868533,22.77922689
2385,0.0,166.0868533,22.77922689
2386,0.0,166.0868533,22.77922689
2387,0.0,166.0868533,22.77922689
2388,0.0,166.0868533,22.77922689
2389,0.0,166.0868533,22.77922689
2390,0.0,166.0868533,22.77922689
2391,0.0,166.0868533,22.77922689
2392,0.0,166.0868533,22.77922689
2393,0.0,166.0868533,22.77922689
2394,0.0,166.0868533,22.77922689
2395,0.0,166.0868533,22.77922689
2396,0.0,166.0868533,22.77922689
2397,0.0,166.0868533,22.77922689
2398,0.0,166.0868533,22.77922689
2399,0.0,166.0868533,22.77922689
2400,0.0,166.0868533,22.77922689
2401,0.0,166.0868533,22.77922689
2402,0.0,166.0868533,22.77922689
2403,0.0,166.0868533,22.77922689
2404,0.0,166.0868533,22.77922689
2405,0.0,166.0868533,22.77922689
2406,0.0,166.0868533,22.77922689
2407,0.0,166.0868533,22.77922689
2408,0.0,166.0868533,22.77922689
2409,0.0,166.0868533,22.77922689
2410,0.0,166.0868533,22.77922689
2411,0.0,166.0868533,22.77922689
2412,0.0,166.0868533,22.77922689
2413,0.0,166.0868533,22.77922689
2414,0.0,166.0868533,22.77922689
2415,0.0,166.0868533,22.77922689
2416,0.0,166.0868533,22.77922689
2417,0.0,166.0868533,22.77922689
2418,0.0,166.0868533,22.77922689
2419,0.0,166.0868533,22.77922689
2420,0.0,166.0868533,22.77922689
2421,0.0,166.0868533,22.77922689
2422,0.0,166.0868533,22.77922689
2423,0.0,166.0868533,22.77922689
2424,0.0,166.0868533,22.77922689
2425,0.0,166.0868533,22.77922689
